query_model,db_model,dim_x,dim_y,same_dim,K,seed,sim_mean,method,zscore_applied,alpha,recall_at_1,recall_at_5,recall_at_10,mrr,median_rank
C,A,384,384,True,10,314,0.30609363317489624,Affine,,0.0001,0.026,0.122,0.198,0.08735666105990865,73
C,A,384,384,True,25,314,0.31877392530441284,RAT,True,,0.42,0.718,0.842,0.5618031303531533,2
C,A,384,384,True,25,314,0.31877392530441284,Procrustes,,,0.068,0.164,0.224,0.12442507200122134,63
C,A,384,384,True,25,314,0.31877392530441284,Ridge,,0.0001,0.194,0.402,0.516,0.30128443182496223,10
C,A,384,384,True,25,314,0.31877392530441284,Affine,,0.0001,0.202,0.41,0.526,0.3086536473148924,9
C,A,384,384,True,50,314,0.3385128378868103,RAT,True,,0.728,0.926,0.96,0.8149834543708937,1
C,A,384,384,True,50,314,0.3385128378868103,Procrustes,,,0.148,0.316,0.406,0.23871037825617233,16
C,A,384,384,True,50,314,0.3385128378868103,Ridge,,0.0001,0.548,0.812,0.9,0.6681998861792728,1
C,A,384,384,True,50,314,0.3385128378868103,Affine,,0.0001,0.55,0.824,0.902,0.6707549920836674,1
C,A,384,384,True,100,314,0.3476846516132355,RAT,True,,0.902,0.974,0.978,0.9362077919828458,1
C,A,384,384,True,100,314,0.3476846516132355,Procrustes,,,0.392,0.648,0.768,0.5177028976750281,2
C,A,384,384,True,100,314,0.3476846516132355,Ridge,,0.01,0.854,0.956,0.976,0.9026728240894908,1
C,A,384,384,True,100,314,0.3476846516132355,Affine,,0.01,0.854,0.956,0.976,0.9040897795366486,1
C,A,384,384,True,200,314,0.36207315325737,RAT,True,,0.944,0.992,0.994,0.9665397324821402,1
C,A,384,384,True,200,314,0.36207315325737,Procrustes,,,0.804,0.954,0.968,0.8670442448258256,1
C,A,384,384,True,200,314,0.36207315325737,Ridge,,0.01,0.946,0.986,0.992,0.964269892889405,1
C,A,384,384,True,200,314,0.36207315325737,Affine,,0.01,0.948,0.984,0.992,0.9652696538603516,1
C,A,384,384,True,500,314,0.37914830446243286,RAT,True,,0.958,0.99,0.992,0.9724119565217391,1
C,A,384,384,True,500,314,0.37914830446243286,Procrustes,,,0.946,0.988,0.994,0.9668036130536131,1
C,A,384,384,True,500,314,0.37914830446243286,Ridge,,1.0,0.98,0.992,0.998,0.986175764614789,1
C,A,384,384,True,500,314,0.37914830446243286,Affine,,1.0,0.98,0.992,0.998,0.9861936507936507,1
C,B,384,1024,False,10,314,0.30609363317489624,RAT,True,,0.078,0.214,0.31,0.155062172905211,30
C,B,384,1024,False,10,314,0.30609363317489624,Ridge,,0.0001,0.024,0.078,0.12,0.0602194348243789,134
C,B,384,1024,False,10,314,0.30609363317489624,Affine,,0.0001,0.022,0.07,0.104,0.05733602769502876,136
C,B,384,1024,False,25,314,0.31877392530441284,RAT,True,,0.284,0.546,0.69,0.4102258840991409,4
C,B,384,1024,False,25,314,0.31877392530441284,Ridge,,0.0001,0.102,0.242,0.31,0.17711661944806045,29
C,B,384,1024,False,25,314,0.31877392530441284,Affine,,0.0001,0.102,0.25,0.31,0.1793600816031398,30
C,B,384,1024,False,50,314,0.3385128378868103,RAT,True,,0.442,0.758,0.85,0.5783660512766471,2
C,B,384,1024,False,50,314,0.3385128378868103,Ridge,,0.0001,0.254,0.474,0.582,0.36142413827579195,6
C,B,384,1024,False,50,314,0.3385128378868103,Affine,,0.0001,0.264,0.494,0.596,0.3741423673916536,6
C,B,384,1024,False,100,314,0.3476846516132355,RAT,True,,0.632,0.874,0.93,0.7405357114156689,1
C,B,384,1024,False,100,314,0.3476846516132355,Ridge,,0.0001,0.554,0.786,0.856,0.6599124631111823,1
C,B,384,1024,False,100,314,0.3476846516132355,Affine,,0.0001,0.58,0.798,0.868,0.6818963315627069,1
C,B,384,1024,False,200,314,0.36207315325737,RAT,True,,0.68,0.906,0.956,0.7819875055318375,1
C,B,384,1024,False,200,314,0.36207315325737,Ridge,,0.01,0.786,0.91,0.95,0.8446074702872297,1
C,B,384,1024,False,200,314,0.36207315325737,Affine,,0.01,0.802,0.918,0.952,0.8565473657507238,1
C,B,384,1024,False,500,314,0.37914830446243286,RAT,True,,0.716,0.92,0.958,0.8060847248163808,1
C,B,384,1024,False,500,314,0.37914830446243286,Ridge,,0.01,0.896,0.958,0.976,0.9275400604339809,1
C,B,384,1024,False,500,314,0.37914830446243286,Affine,,0.01,0.898,0.962,0.98,0.9286687187166592,1
G,N,384,768,False,10,314,0.6657991409301758,RAT,False,,0.004,0.012,0.022,0.015593938511177302,253
G,N,384,768,False,10,314,0.6657991409301758,Ridge,,100.0,0.004,0.01,0.022,0.014540460886941576,251
G,N,384,768,False,10,314,0.6657991409301758,Affine,,1.0,0.004,0.006,0.02,0.014335483586989337,249
G,N,384,768,False,25,314,0.677705705165863,RAT,False,,0.0,0.006,0.012,0.011171788098271563,252
G,N,384,768,False,25,314,0.677705705165863,Ridge,,100.0,0.002,0.01,0.018,0.01366722252318779,250
G,N,384,768,False,25,314,0.677705705165863,Affine,,100.0,0.002,0.01,0.02,0.013593942305040838,250
G,N,384,768,False,50,314,0.6857582330703735,RAT,False,,0.0,0.004,0.006,0.009783799141128173,248
G,N,384,768,False,50,314,0.6857582330703735,Ridge,,0.0001,0.004,0.01,0.018,0.01473454877790499,257
G,N,384,768,False,50,314,0.6857582330703735,Affine,,0.0001,0.004,0.01,0.018,0.01465132157176213,257
G,N,384,768,False,100,314,0.7003781199455261,RAT,False,,0.0,0.006,0.02,0.010704070962551047,248
G,N,384,768,False,100,314,0.7003781199455261,Ridge,,0.0001,0.002,0.016,0.03,0.015505324303272628,251
G,N,384,768,False,100,314,0.7003781199455261,Affine,,0.0001,0.002,0.016,0.03,0.015689473293797655,252
G,N,384,768,False,200,314,0.7111197710037231,RAT,False,,0.002,0.01,0.022,0.013862998642882695,251
G,N,384,768,False,200,314,0.7111197710037231,Ridge,,0.01,0.004,0.012,0.024,0.01628352428321289,251
G,N,384,768,False,200,314,0.7111197710037231,Affine,,0.01,0.004,0.01,0.024,0.01621448791740076,250
G,N,384,768,False,500,314,0.7226535677909851,RAT,False,,0.002,0.014,0.018,0.013301234668043177,249
G,N,384,768,False,500,314,0.7226535677909851,Ridge,,0.0001,0.002,0.012,0.024,0.01506795120418921,254
G,N,384,768,False,500,314,0.7226535677909851,Affine,,0.0001,0.004,0.012,0.026,0.016213928038554457,257
G,O,384,384,True,10,314,0.6657991409301758,RAT,False,,0.0,0.008,0.014,0.011249795534780976,248
G,O,384,384,True,10,314,0.6657991409301758,Procrustes,,,0.004,0.008,0.018,0.01386881981682705,254
G,O,384,384,True,10,314,0.6657991409301758,Ridge,,0.0001,0.004,0.012,0.022,0.01549618176689514,243
G,O,384,384,True,10,314,0.6657991409301758,Affine,,0.0001,0.004,0.016,0.022,0.015771230823329225,243
G,O,384,384,True,25,314,0.677705705165863,RAT,False,,0.002,0.01,0.012,0.01305072014865557,246
G,O,384,384,True,25,314,0.677705705165863,Procrustes,,,0.0,0.008,0.018,0.011826920323117072,257
G,O,384,384,True,25,314,0.677705705165863,Ridge,,0.0001,0.002,0.012,0.022,0.01350927710898932,248
G,O,384,384,True,25,314,0.677705705165863,Affine,,0.0001,0.002,0.012,0.024,0.013582244998781707,248
G,O,384,384,True,50,314,0.6857582330703735,RAT,False,,0.0,0.012,0.02,0.012087924735816994,247
G,O,384,384,True,50,314,0.6857582330703735,Procrustes,,,0.0,0.006,0.012,0.010581457833765016,253
G,O,384,384,True,50,314,0.6857582330703735,Ridge,,0.0001,0.002,0.014,0.02,0.013205294824882611,248
G,O,384,384,True,50,314,0.6857582330703735,Affine,,0.0001,0.002,0.014,0.02,0.0130581153721518,247
G,O,384,384,True,100,314,0.7003781199455261,RAT,False,,0.004,0.012,0.022,0.015807762216711024,253
G,O,384,384,True,100,314,0.7003781199455261,Procrustes,,,0.002,0.008,0.02,0.012514276752171845,242
G,O,384,384,True,100,314,0.7003781199455261,Ridge,,0.01,0.002,0.008,0.022,0.013047020976323495,257
G,O,384,384,True,100,314,0.7003781199455261,Affine,,0.01,0.002,0.008,0.022,0.01315923222325285,257
G,O,384,384,True,200,314,0.7111197710037231,RAT,False,,0.006,0.012,0.018,0.017110902235526516,249
G,O,384,384,True,200,314,0.7111197710037231,Procrustes,,,0.006,0.018,0.03,0.01920635042119661,249
G,O,384,384,True,200,314,0.7111197710037231,Ridge,,0.0001,0.002,0.012,0.018,0.012655480270839998,252
G,O,384,384,True,200,314,0.7111197710037231,Affine,,0.0001,0.002,0.008,0.018,0.012559923307307068,249
G,O,384,384,True,500,314,0.7226535677909851,RAT,False,,0.004,0.014,0.026,0.015110752193245177,253
G,O,384,384,True,500,314,0.7226535677909851,Procrustes,,,0.004,0.012,0.022,0.015328015215438057,245
G,O,384,384,True,500,314,0.7226535677909851,Ridge,,0.0001,0.002,0.01,0.024,0.014224500846588526,255
G,O,384,384,True,500,314,0.7226535677909851,Affine,,0.0001,0.002,0.01,0.02,0.014372181446249308,258
G,P,384,384,True,10,314,0.6657991409301758,RAT,False,,0.0,0.006,0.024,0.011970497993728122,244
G,P,384,384,True,10,314,0.6657991409301758,Procrustes,,,0.0,0.014,0.024,0.013335369603212006,243
G,P,384,384,True,10,314,0.6657991409301758,Ridge,,0.0001,0.004,0.014,0.022,0.015088462876369576,257
G,P,384,384,True,10,314,0.6657991409301758,Affine,,0.0001,0.004,0.016,0.022,0.01528498752088679,258
G,P,384,384,True,25,314,0.677705705165863,RAT,False,,0.0,0.006,0.012,0.010441387765989123,250
G,P,384,384,True,25,314,0.677705705165863,Procrustes,,,0.006,0.012,0.026,0.01786191271689965,252
G,P,384,384,True,25,314,0.677705705165863,Ridge,,0.0001,0.004,0.012,0.018,0.015823262830635614,253
G,P,384,384,True,25,314,0.677705705165863,Affine,,0.0001,0.004,0.012,0.018,0.015842043131676087,255
G,P,384,384,True,50,314,0.6857582330703735,RAT,False,,0.0,0.01,0.024,0.01238792841676475,259
G,P,384,384,True,50,314,0.6857582330703735,Procrustes,,,0.002,0.014,0.026,0.015669530806055015,249
G,P,384,384,True,50,314,0.6857582330703735,Ridge,,0.0001,0.002,0.008,0.028,0.014369976728714508,263
G,P,384,384,True,50,314,0.6857582330703735,Affine,,0.0001,0.002,0.008,0.028,0.01439316040441197,263
G,P,384,384,True,100,314,0.7003781199455261,RAT,False,,0.002,0.02,0.028,0.015813536528921507,248
G,P,384,384,True,100,314,0.7003781199455261,Procrustes,,,0.002,0.006,0.024,0.014238758373603428,255
G,P,384,384,True,100,314,0.7003781199455261,Ridge,,0.0001,0.002,0.016,0.03,0.01610056048834872,260
G,P,384,384,True,100,314,0.7003781199455261,Affine,,0.01,0.002,0.016,0.03,0.015463103907798032,262
G,P,384,384,True,200,314,0.7111197710037231,RAT,False,,0.004,0.01,0.026,0.015115000761680873,255
G,P,384,384,True,200,314,0.7111197710037231,Procrustes,,,0.004,0.012,0.02,0.016325679284294733,250
G,P,384,384,True,200,314,0.7111197710037231,Ridge,,1.0,0.002,0.01,0.024,0.013898448396593,253
G,P,384,384,True,200,314,0.7111197710037231,Affine,,1.0,0.002,0.01,0.024,0.013867134816806344,254
G,P,384,384,True,500,314,0.7226535677909851,RAT,False,,0.002,0.01,0.016,0.013800584781852868,249
G,P,384,384,True,500,314,0.7226535677909851,Procrustes,,,0.0,0.01,0.024,0.011951439052109929,247
G,P,384,384,True,500,314,0.7226535677909851,Ridge,,1.0,0.002,0.01,0.022,0.013446658199461947,251
G,P,384,384,True,500,314,0.7226535677909851,Affine,,0.01,0.002,0.008,0.016,0.012679844447722395,243
G,Q,384,1024,False,10,314,0.6657991409301758,RAT,False,,0.002,0.01,0.022,0.013490611505532076,244
G,Q,384,1024,False,10,314,0.6657991409301758,Ridge,,1.0,0.002,0.012,0.026,0.014258290326762315,247
G,Q,384,1024,False,10,314,0.6657991409301758,Affine,,1.0,0.002,0.008,0.024,0.013976193340745329,248
G,Q,384,1024,False,25,314,0.677705705165863,RAT,False,,0.002,0.014,0.02,0.014582623535583955,257
G,Q,384,1024,False,25,314,0.677705705165863,Ridge,,0.0001,0.002,0.008,0.022,0.013559501646551241,250
G,Q,384,1024,False,25,314,0.677705705165863,Affine,,0.0001,0.002,0.01,0.022,0.01368643625793843,249
G,Q,384,1024,False,50,314,0.6857582330703735,RAT,False,,0.004,0.012,0.024,0.016540217253717546,255
G,Q,384,1024,False,50,314,0.6857582330703735,Ridge,,0.0001,0.004,0.008,0.014,0.014154125646974243,252
G,Q,384,1024,False,50,314,0.6857582330703735,Affine,,0.0001,0.004,0.008,0.014,0.013889772966220997,251
G,Q,384,1024,False,100,314,0.7003781199455261,RAT,False,,0.002,0.014,0.02,0.01473775467438448,246
G,Q,384,1024,False,100,314,0.7003781199455261,Ridge,,0.0001,0.002,0.006,0.024,0.012729590683834266,256
G,Q,384,1024,False,100,314,0.7003781199455261,Affine,,0.0001,0.002,0.006,0.026,0.01263480259481468,256
G,Q,384,1024,False,200,314,0.7111197710037231,RAT,False,,0.002,0.008,0.018,0.013873828606265789,249
G,Q,384,1024,False,200,314,0.7111197710037231,Ridge,,0.0001,0.004,0.016,0.022,0.015015091758704892,257
G,Q,384,1024,False,200,314,0.7111197710037231,Affine,,0.0001,0.004,0.016,0.022,0.015047211532349206,260
G,Q,384,1024,False,500,314,0.7226535677909851,RAT,False,,0.002,0.006,0.022,0.013058842481854757,247
G,Q,384,1024,False,500,314,0.7226535677909851,Ridge,,0.0001,0.006,0.012,0.024,0.016443716981943517,244
G,Q,384,1024,False,500,314,0.7226535677909851,Affine,,0.0001,0.006,0.008,0.024,0.01620621453408557,244
J,N,768,768,True,10,314,-0.04035687819123268,RAT,True,,0.0,0.004,0.01,0.00985627648644476,256
J,N,768,768,True,10,314,-0.04035687819123268,Procrustes,,,0.002,0.01,0.016,0.012330196214069975,269
J,N,768,768,True,10,314,-0.04035687819123268,Ridge,,0.0001,0.002,0.01,0.022,0.013918506783494971,249
J,N,768,768,True,10,314,-0.04035687819123268,Affine,,100.0,0.002,0.01,0.02,0.01354659824002766,250
J,N,768,768,True,25,314,-0.013051147572696209,RAT,True,,0.0,0.006,0.028,0.012706990071684526,249
J,N,768,768,True,25,314,-0.013051147572696209,Procrustes,,,0.002,0.014,0.024,0.013956968472297977,253
J,N,768,768,True,25,314,-0.013051147572696209,Ridge,,100.0,0.004,0.006,0.022,0.013768416884006193,262
J,N,768,768,True,25,314,-0.013051147572696209,Affine,,0.0001,0.002,0.008,0.02,0.013137118633743132,251
J,N,768,768,True,50,314,0.0007096800254657865,RAT,True,,0.002,0.01,0.024,0.014213370153959418,252
J,N,768,768,True,50,314,0.0007096800254657865,Procrustes,,,0.0,0.014,0.018,0.01203976252037892,251
J,N,768,768,True,50,314,0.0007096800254657865,Ridge,,100.0,0.004,0.008,0.014,0.013144513897904884,255
J,N,768,768,True,50,314,0.0007096800254657865,Affine,,1.0,0.002,0.008,0.02,0.012939823131689076,247
J,N,768,768,True,100,314,0.005143687129020691,RAT,True,,0.0,0.012,0.018,0.013077809389596023,259
J,N,768,768,True,100,314,0.005143687129020691,Procrustes,,,0.0,0.012,0.022,0.013579588401996572,257
J,N,768,768,True,100,314,0.005143687129020691,Ridge,,1.0,0.002,0.01,0.022,0.012295515659254153,246
J,N,768,768,True,100,314,0.005143687129020691,Affine,,1.0,0.002,0.01,0.018,0.012664470404603743,248
J,N,768,768,True,200,314,0.009448438882827759,RAT,True,,0.006,0.018,0.024,0.017860105508084385,267
J,N,768,768,True,200,314,0.009448438882827759,Procrustes,,,0.002,0.008,0.016,0.012207360913758425,260
J,N,768,768,True,200,314,0.009448438882827759,Ridge,,100.0,0.006,0.008,0.02,0.015624213667529748,253
J,N,768,768,True,200,314,0.009448438882827759,Affine,,0.0001,0.004,0.01,0.02,0.014646594118793231,253
J,N,768,768,True,500,314,0.015036012977361679,RAT,True,,0.002,0.014,0.02,0.01349465277113556,247
J,N,768,768,True,500,314,0.015036012977361679,Procrustes,,,0.002,0.01,0.014,0.012006622858376236,247
J,N,768,768,True,500,314,0.015036012977361679,Ridge,,0.0001,0.004,0.01,0.02,0.01561085485838839,224
J,N,768,768,True,500,314,0.015036012977361679,Affine,,0.0001,0.004,0.012,0.018,0.015760662377433197,238
J,O,768,384,False,10,314,-0.04035687819123268,RAT,True,,0.0,0.01,0.018,0.011471114381249821,248
J,O,768,384,False,10,314,-0.04035687819123268,Ridge,,0.0001,0.002,0.012,0.026,0.015235269607337698,253
J,O,768,384,False,10,314,-0.04035687819123268,Affine,,0.0001,0.002,0.016,0.02,0.013736733416879478,246
J,O,768,384,False,25,314,-0.013051147572696209,RAT,True,,0.0,0.012,0.03,0.013610404411596206,246
J,O,768,384,False,25,314,-0.013051147572696209,Ridge,,0.0001,0.004,0.018,0.03,0.018716780803196144,252
J,O,768,384,False,25,314,-0.013051147572696209,Affine,,0.0001,0.004,0.012,0.026,0.015897525583100487,252
J,O,768,384,False,50,314,0.0007096800254657865,RAT,True,,0.0,0.008,0.028,0.013839128662933648,250
J,O,768,384,False,50,314,0.0007096800254657865,Ridge,,0.0001,0.004,0.01,0.02,0.015725673586531645,253
J,O,768,384,False,50,314,0.0007096800254657865,Affine,,0.0001,0.004,0.012,0.02,0.01594000801653107,253
J,O,768,384,False,100,314,0.005143687129020691,RAT,True,,0.002,0.01,0.024,0.01408512601179071,253
J,O,768,384,False,100,314,0.005143687129020691,Ridge,,1.0,0.004,0.01,0.02,0.016029114718796922,247
J,O,768,384,False,100,314,0.005143687129020691,Affine,,1.0,0.002,0.008,0.014,0.013710896452537386,255
J,O,768,384,False,200,314,0.009448438882827759,RAT,True,,0.002,0.014,0.022,0.014792763607015594,264
J,O,768,384,False,200,314,0.009448438882827759,Ridge,,100.0,0.004,0.01,0.02,0.015259436896934769,247
J,O,768,384,False,200,314,0.009448438882827759,Affine,,0.0001,0.006,0.014,0.026,0.018661199153095484,241
J,O,768,384,False,500,314,0.015036012977361679,RAT,True,,0.004,0.012,0.024,0.014802308974159632,247
J,O,768,384,False,500,314,0.015036012977361679,Ridge,,1.0,0.002,0.014,0.022,0.014744063644600484,238
J,O,768,384,False,500,314,0.015036012977361679,Affine,,100.0,0.002,0.012,0.02,0.013694741565874831,248
J,P,768,384,False,10,314,-0.04035687819123268,RAT,True,,0.0,0.01,0.014,0.011536293025460914,263
J,P,768,384,False,10,314,-0.04035687819123268,Ridge,,1.0,0.002,0.014,0.026,0.015766651216006764,251
J,P,768,384,False,10,314,-0.04035687819123268,Affine,,0.0001,0.002,0.01,0.016,0.013704622584912307,250
J,P,768,384,False,25,314,-0.013051147572696209,RAT,True,,0.002,0.016,0.028,0.015044447337355566,262
J,P,768,384,False,25,314,-0.013051147572696209,Ridge,,0.0001,0.0,0.016,0.028,0.01375235228604885,253
J,P,768,384,False,25,314,-0.013051147572696209,Affine,,0.0001,0.004,0.008,0.024,0.014572519404168179,261
J,P,768,384,False,50,314,0.0007096800254657865,RAT,True,,0.002,0.012,0.024,0.014673233617506474,254
J,P,768,384,False,50,314,0.0007096800254657865,Ridge,,0.0001,0.006,0.016,0.024,0.01737235000496656,258
J,P,768,384,False,50,314,0.0007096800254657865,Affine,,0.0001,0.004,0.006,0.018,0.014180050045548722,259
J,P,768,384,False,100,314,0.005143687129020691,RAT,True,,0.002,0.008,0.018,0.013664081989297272,265
J,P,768,384,False,100,314,0.005143687129020691,Ridge,,0.0001,0.002,0.008,0.022,0.013488161515737198,248
J,P,768,384,False,100,314,0.005143687129020691,Affine,,0.0001,0.002,0.006,0.014,0.013028387688545112,251
J,P,768,384,False,200,314,0.009448438882827759,RAT,True,,0.004,0.014,0.018,0.015941081516182835,267
J,P,768,384,False,200,314,0.009448438882827759,Ridge,,0.0001,0.002,0.008,0.012,0.012551532405800576,255
J,P,768,384,False,200,314,0.009448438882827759,Affine,,0.0001,0.002,0.008,0.016,0.013036427243982216,258
J,P,768,384,False,500,314,0.015036012977361679,RAT,True,,0.0,0.006,0.018,0.01047411665903051,259
J,P,768,384,False,500,314,0.015036012977361679,Ridge,,0.0001,0.006,0.016,0.022,0.01862208301624531,232
J,P,768,384,False,500,314,0.015036012977361679,Affine,,0.01,0.006,0.014,0.02,0.017103710667884763,242
J,Q,768,1024,False,10,314,-0.04035687819123268,RAT,True,,0.0,0.004,0.01,0.008837831556918025,251
J,Q,768,1024,False,10,314,-0.04035687819123268,Ridge,,0.0001,0.002,0.016,0.02,0.013934668611986653,261
J,Q,768,1024,False,10,314,-0.04035687819123268,Affine,,1.0,0.002,0.012,0.02,0.01325748036847926,248
J,Q,768,1024,False,25,314,-0.013051147572696209,RAT,True,,0.002,0.004,0.02,0.014407750589053093,241
J,Q,768,1024,False,25,314,-0.013051147572696209,Ridge,,0.0001,0.002,0.006,0.024,0.012518264572127102,259
J,Q,768,1024,False,25,314,-0.013051147572696209,Affine,,1.0,0.002,0.01,0.018,0.013879862635941265,254
J,Q,768,1024,False,50,314,0.0007096800254657865,RAT,True,,0.002,0.012,0.022,0.014569934509771563,251
J,Q,768,1024,False,50,314,0.0007096800254657865,Ridge,,0.0001,0.002,0.004,0.018,0.011921140223268931,255
J,Q,768,1024,False,50,314,0.0007096800254657865,Affine,,1.0,0.002,0.01,0.02,0.013356069276467535,252
J,Q,768,1024,False,100,314,0.005143687129020691,RAT,True,,0.004,0.01,0.018,0.014789395960099158,264
J,Q,768,1024,False,100,314,0.005143687129020691,Ridge,,0.0001,0.002,0.006,0.024,0.013125289101437083,241
J,Q,768,1024,False,100,314,0.005143687129020691,Affine,,0.0001,0.002,0.008,0.03,0.013358506774252184,238
J,Q,768,1024,False,200,314,0.009448438882827759,RAT,True,,0.008,0.01,0.018,0.017517368355717954,271
J,Q,768,1024,False,200,314,0.009448438882827759,Ridge,,0.0001,0.004,0.012,0.024,0.015963555284158316,250
J,Q,768,1024,False,200,314,0.009448438882827759,Affine,,0.0001,0.004,0.018,0.028,0.019049717295569698,244
J,Q,768,1024,False,500,314,0.015036012977361679,RAT,True,,0.004,0.016,0.024,0.01605974649383782,248
J,Q,768,1024,False,500,314,0.015036012977361679,Ridge,,0.01,0.008,0.016,0.024,0.018911618557787918,235
J,Q,768,1024,False,500,314,0.015036012977361679,Affine,,0.0001,0.006,0.014,0.022,0.017170686158689424,247
N,A,768,384,False,10,314,0.44296929240226746,RAT,True,,0.0,0.008,0.022,0.01161390714076444,255
N,A,768,384,False,10,314,0.44296929240226746,Ridge,,0.0001,0.002,0.01,0.024,0.012750217132939026,260
N,A,768,384,False,10,314,0.44296929240226746,Affine,,0.0001,0.002,0.008,0.024,0.012815662181483393,258
N,A,768,384,False,25,314,0.5005345940589905,RAT,True,,0.002,0.012,0.026,0.014002608817358403,257
